Epoch,Average Training Error,Average Validation Error
0,158.57827758789062,88.61740112304688
0,109.11675262451172,78.34850311279297
0,106.59756469726562,72.85639953613281
0,105.87625122070312,69.08709716796875
0,105.50104522705078,66.48829650878906
0,105.27845001220703,64.22270202636719
0,105.12391662597656,62.4385986328125
0,104.98031616210938,60.999000549316406
0,104.97469329833984,59.65850067138672
0,104.92642211914062,58.76499938964844
0,104.80560302734375,57.61579895019531
0,104.82806396484375,56.93199920654297
0,104.71453094482422,56.106998443603516
0,104.76571655273438,55.46039962768555
0,104.7537612915039,54.74190139770508
0,104.69184112548828,54.220401763916016
0,104.65130615234375,53.78499984741211
0,104.62346649169922,52.98820114135742
0,104.61304473876953,52.64440155029297
0,104.59900665283203,52.12409973144531
0,104.60840606689453,51.81909942626953
0,104.5973129272461,51.47840118408203
0,104.58512878417969,51.0817985534668
0,104.56636047363281,50.706298828125
0,104.56352233886719,50.28710174560547
0,104.5404281616211,50.02730178833008
0,104.58495330810547,49.69350051879883
0,104.53305053710938,49.316001892089844
0,104.55473327636719,49.188201904296875
0,104.52371978759766,48.89229965209961
0,104.52008819580078,48.63010025024414
0,104.51641845703125,48.30179977416992
0,104.49988555908203,48.10969924926758
0,104.44515228271484,47.85279846191406
0,104.51934051513672,47.47990036010742
0,104.51365661621094,47.44940185546875
0,104.4933853149414,47.104698181152344
0,104.46794891357422,47.050899505615234
0,104.44632720947266,46.686500549316406
0,104.46173095703125,46.49250030517578
0,104.49154663085938,46.27320098876953
0,104.49929809570312,46.11280059814453
0,104.48329162597656,45.87189865112305
0,104.4869155883789,45.67020034790039
0,104.44951629638672,45.550498962402344
0,104.4495620727539,45.32809829711914
0,104.43000030517578,45.24909973144531
0,104.47319030761719,45.05720138549805
0,104.4842300415039,44.884498596191406
0,104.3880844116211,44.708099365234375
