Epoch,Average Training Error,Average Validation Error
0,250.08091735839844,131.79859924316406
0,165.39373779296875,111.40950012207031
0,135.4278564453125,102.92980194091797
0,123.50786590576172,98.50289916992188
0,117.90789031982422,96.02210235595703
0,114.9811782836914,94.23999786376953
0,113.4036865234375,92.95320129394531
0,112.32762145996094,91.99169921875
0,111.61743927001953,91.36979675292969
0,111.07109832763672,90.59590148925781
0,110.69866943359375,90.07379913330078
0,110.28987121582031,89.60530090332031
0,110.07096862792969,89.13629913330078
0,109.78103637695312,88.68329620361328
0,109.53287506103516,88.29419708251953
0,109.3834228515625,87.87359619140625
0,109.1839370727539,87.6521987915039
0,109.0699691772461,87.43489837646484
0,108.89006042480469,87.09760284423828
0,108.73836517333984,87.00650024414062
0,108.66020965576172,86.6156997680664
0,108.53060150146484,86.4635009765625
0,108.43560028076172,86.16510009765625
0,108.32230377197266,86.13529968261719
0,108.18211364746094,85.85810089111328
0,108.15074157714844,85.65889739990234
0,108.06966400146484,85.6321029663086
0,107.9592514038086,85.40339660644531
0,107.90814971923828,85.33270263671875
0,107.86968994140625,85.1803970336914
0,107.76209259033203,85.06069946289062
0,107.74275207519531,84.68820190429688
0,107.65686798095703,84.81649780273438
0,107.6562271118164,84.6688003540039
0,107.61821746826172,84.51840209960938
0,107.53611755371094,84.37310028076172
0,107.47242736816406,84.38349914550781
0,107.41703796386719,84.30380249023438
0,107.38459777832031,84.35870361328125
0,107.351318359375,84.14679718017578
0,107.38033294677734,83.96690368652344
0,107.32272338867188,84.0154037475586
0,107.25210571289062,83.8998031616211
0,107.29497528076172,83.81670379638672
0,107.25166320800781,83.67520141601562
0,107.16533660888672,83.67050170898438
0,107.20069122314453,83.50460052490234
0,107.16201782226562,83.51470184326172
0,107.11129760742188,83.53910064697266
0,107.05574035644531,83.41519927978516
