Epoch,Average Training Error,Average Validation Error
0,249.36285400390625,131.59779357910156
0,165.6060791015625,111.268798828125
0,135.46853637695312,102.90699768066406
0,123.41729736328125,98.57649993896484
0,117.98235321044922,96.19010162353516
0,115.04875946044922,94.15589904785156
0,113.42786407470703,92.97699737548828
0,112.25757598876953,92.18879699707031
0,111.58898162841797,91.1709976196289
0,111.03413391113281,90.65910339355469
0,110.71755981445312,89.9926986694336
0,110.36097717285156,89.62539672851562
0,110.01541137695312,89.1720962524414
0,109.78376770019531,88.7698974609375
0,109.58209991455078,88.38480377197266
0,109.38871765136719,88.00389862060547
0,109.22431182861328,87.50379943847656
0,109.00186157226562,87.26119995117188
0,108.88200378417969,87.12460327148438
0,108.79593658447266,86.90889739990234
0,108.61279296875,86.53240203857422
0,108.52278900146484,86.45819854736328
0,108.35771942138672,86.16510009765625
0,108.3907241821289,85.97879791259766
0,108.22542572021484,85.84259796142578
0,108.14590454101562,85.74410247802734
0,108.0975341796875,85.54750061035156
0,107.95046997070312,85.28820037841797
0,107.96356201171875,85.20230102539062
0,107.85428619384766,84.93710327148438
0,107.71566772460938,85.11840057373047
0,107.7840347290039,84.90650177001953
0,107.69560241699219,84.79889678955078
0,107.65840148925781,84.75270080566406
0,107.58770751953125,84.64459991455078
0,107.53598022460938,84.39089965820312
0,107.54759979248047,84.37909698486328
0,107.48248291015625,84.2499008178711
0,107.42218017578125,84.32859802246094
0,107.38673400878906,84.16510009765625
0,107.36001586914062,84.07599639892578
0,107.35820007324219,84.09700012207031
0,107.2938232421875,84.02780151367188
0,107.30647277832031,83.82679748535156
0,107.26050567626953,83.70330047607422
0,107.19214630126953,83.88629913330078
0,107.16236114501953,83.64029693603516
0,107.12264251708984,83.57730102539062
0,107.1729736328125,83.58399963378906
0,107.1253433227539,83.44740295410156
0,107.09577178955078,83.38040161132812
0,107.1380615234375,83.22460174560547
0,107.01566314697266,83.30359649658203
0,106.9911117553711,83.12779998779297
0,107.012939453125,83.34040069580078
0,106.97242736816406,83.19429779052734
0,106.96219635009766,82.96990203857422
0,106.94181060791016,83.03579711914062
0,106.93070983886719,83.08059692382812
0,106.90892028808594,82.7781982421875
0,106.93956756591797,82.9364013671875
0,106.85543060302734,82.83110046386719
0,106.91605377197266,82.68920135498047
0,106.84830474853516,82.67939758300781
0,106.84127044677734,82.80509948730469
0,106.81241607666016,82.63079833984375
0,106.83927154541016,82.62159729003906
0,106.80078887939453,82.51260375976562
0,106.79895782470703,82.51300048828125
0,106.77066802978516,82.40059661865234
0,106.79307556152344,82.40519714355469
0,106.76461029052734,82.49079895019531
0,106.73921966552734,82.35340118408203
0,106.76944732666016,82.50260162353516
0,106.7048110961914,82.24230194091797
0,106.732177734375,82.20469665527344
0,106.69483184814453,82.2217025756836
0,106.6888427734375,82.20970153808594
0,106.68024444580078,82.17449951171875
0,106.67933654785156,82.07039642333984
0,106.67009735107422,82.15840148925781
0,106.70270538330078,82.00479888916016
0,106.60745239257812,82.10169982910156
0,106.65126037597656,81.9083023071289
0,106.63848876953125,82.04660034179688
0,106.64404296875,81.8989028930664
0,106.66959381103516,81.84529876708984
0,106.60204315185547,81.70980072021484
0,106.59024047851562,81.79199981689453
0,106.6143798828125,81.6968994140625
0,106.55806732177734,81.72840118408203
0,106.53453063964844,81.6874008178711
0,106.61368560791016,81.66339874267578
0,106.5517349243164,81.66230010986328
0,106.54557800292969,81.52239990234375
0,106.58219909667969,81.55120086669922
0,106.51272583007812,81.59369659423828
0,106.56697845458984,81.4697036743164
0,106.51441955566406,81.41560363769531
0,106.53321838378906,81.52880096435547
