Epoch,Average Training Error,Average Validation Error
0,158.7810821533203,88.54530334472656
0,109.21605682373047,78.48069763183594
0,106.5979232788086,72.84850311279297
0,105.84072875976562,69.02300262451172
0,105.4737548828125,66.1843032836914
0,105.24266815185547,64.03589630126953
0,105.06918334960938,62.47560119628906
0,105.0145263671875,60.920799255371094
0,104.88592529296875,59.661598205566406
0,104.83881378173828,58.53860092163086
0,104.78081512451172,57.63840103149414
0,104.63662719726562,56.700599670410156
0,104.73096466064453,55.91590118408203
0,104.70256042480469,55.187599182128906
0,104.69457244873047,54.60350036621094
0,104.69828796386719,54.05390167236328
0,104.61605072021484,53.41339874267578
0,104.6451644897461,52.94490051269531
0,104.57210540771484,52.477699279785156
0,104.53589630126953,51.93299865722656
0,104.5783920288086,51.56449890136719
0,104.54136657714844,51.135398864746094
0,104.56840515136719,50.775699615478516
0,104.53691101074219,50.450599670410156
0,104.53068542480469,50.11970138549805
0,104.54438018798828,49.80569839477539
0,104.54058074951172,49.48630142211914
0,104.49039459228516,49.2327995300293
0,104.47489166259766,48.96229934692383
0,104.51020812988281,48.60390090942383
0,104.48722839355469,48.40800094604492
0,104.49565124511719,48.06869888305664
0,104.45718383789062,47.79280090332031
0,104.46037292480469,47.684898376464844
0,104.43746185302734,47.325599670410156
0,104.47190856933594,47.276798248291016
0,104.47598266601562,46.98419952392578
0,104.4774398803711,46.78129959106445
0,104.43408203125,46.5703010559082
0,104.43753814697266,46.306400299072266
0,104.39894104003906,46.11090087890625
0,104.40594482421875,45.95859909057617
0,104.43964385986328,45.812801361083984
0,104.40127563476562,45.68149948120117
0,104.3930892944336,45.44200134277344
0,104.4276351928711,45.23640060424805
0,104.4832534790039,45.21310043334961
0,104.3581771850586,44.96160125732422
0,104.41696166992188,44.81529998779297
0,104.42009735107422,44.61280059814453
0,104.42132568359375,44.48160171508789
0,104.38677978515625,44.336700439453125
0,104.3996810913086,44.09370040893555
0,104.39314270019531,43.970001220703125
0,104.35814666748047,43.845001220703125
0,104.36957550048828,43.63180160522461
0,104.38848876953125,43.658599853515625
0,104.35603332519531,43.454898834228516
0,104.38158416748047,43.437198638916016
0,104.4041748046875,43.162899017333984
0,104.37596130371094,43.17490005493164
0,104.3459243774414,42.97079849243164
0,104.39242553710938,42.83340072631836
0,104.34850311279297,42.79909896850586
0,104.39604949951172,42.648799896240234
0,104.34556579589844,42.52399826049805
0,104.36674499511719,42.48469924926758
0,104.34427642822266,42.20240020751953
0,104.36380004882812,42.21070098876953
0,104.38468933105469,41.958099365234375
0,104.33789825439453,41.97949981689453
0,104.34284973144531,41.849300384521484
0,104.399169921875,41.89469909667969
0,104.36592864990234,41.62110137939453
0,104.32693481445312,41.55580139160156
0,104.35702514648438,41.47100067138672
0,104.35981750488281,41.361000061035156
0,104.37877655029297,41.31380081176758
0,104.3804702758789,41.10929870605469
0,104.31678009033203,41.05739974975586
0,104.33744049072266,41.03300094604492
0,104.37637329101562,41.002498626708984
0,104.3491439819336,40.85380172729492
0,104.3132553100586,40.734500885009766
0,104.3592758178711,40.712799072265625
0,104.35124206542969,40.661800384521484
0,104.35072326660156,40.582298278808594
0,104.35936737060547,40.485599517822266
0,104.34452819824219,40.40480041503906
0,104.36254119873047,40.27510070800781
0,104.32438659667969,40.27149963378906
0,104.33982849121094,40.26850128173828
0,104.35169982910156,40.10200119018555
0,104.35006713867188,40.00490188598633
0,104.35260772705078,39.99129867553711
0,104.35762023925781,39.89440155029297
0,104.36270141601562,39.78049850463867
0,104.34877014160156,39.74919891357422
0,104.35633087158203,39.723201751708984
0,104.3341064453125,39.643001556396484
